City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Sun Valley,US,2022-02-02 12:04:27,39.5963,-119.776,30.92,63,0,3.44
295,Te Anau,NZ,2022-02-02 12:04:27,-45.4167,167.7167,63.14,98,100,3.38
296,Havre-Saint-Pierre,CA,2022-02-02 12:04:27,50.2334,-63.5986,20.23,68,100,23.17
297,Pacific Grove,US,2022-02-02 12:04:28,36.6177,-121.9166,55.35,49,0,4.0
298,Yulara,AU,2022-02-02 12:01:17,-25.2406,130.9889,64.54,78,100,18.81
299,Axim,GH,2022-02-02 12:04:28,4.8699,-2.2405,88.0,54,97,8.25
300,Vardo,NO,2022-02-02 12:04:28,70.3705,31.1107,28.38,74,40,8.05
301,Port Hedland,AU,2022-02-02 12:04:29,-20.3167,118.5667,84.25,84,100,13.8
302,Costa Rica,BR,2022-02-02 12:00:42,-23.4167,-54.65,78.53,69,50,8.57
303,Derzhavinsk,KZ,2022-02-02 12:04:29,51.1,66.3167,16.2,90,100,4.43
304,Pangai,TO,2022-02-02 12:04:29,-19.8,-174.35,81.12,72,74,12.62
305,Iqaluit,CA,2022-02-02 12:00:24,63.7506,-68.5145,1.13,77,90,13.0
306,Novyy Urgal,RU,2022-02-02 12:04:29,51.0736,132.5642,-20.09,100,58,0.36
307,Los Llanos De Aridane,ES,2022-02-02 12:04:30,28.6585,-17.9182,64.15,90,40,1.99
308,Buraydah,SA,2022-02-02 12:02:28,26.326,43.975,63.16,23,0,8.14
309,Vestmannaeyjar,IS,2022-02-02 12:01:43,63.4427,-20.2734,37.13,60,100,14.79
310,Limon,CR,2022-02-02 12:04:30,10.0,-83.0333,66.09,94,20,5.75
311,Micomeseng,GQ,2022-02-02 12:04:30,2.1462,10.6164,81.72,65,34,5.68
312,Lucapa,AO,2022-02-02 12:04:31,-8.4192,20.7447,82.33,62,68,3.4
313,Agirish,RU,2022-02-02 12:04:31,61.9247,63.0231,18.48,97,100,3.36
314,Tiarei,PF,2022-02-02 12:04:31,-17.5333,-149.3333,77.02,74,11,18.88
315,Ostrovnoy,RU,2022-02-02 12:04:32,68.0531,39.5131,21.58,86,100,15.61
316,Provideniya,RU,2022-02-02 12:04:32,64.3833,-173.3,8.6,62,0,22.15
317,Bergen,NO,2022-02-02 12:04:32,60.392,5.328,37.65,94,75,8.05
318,Avera,US,2022-02-02 12:04:32,33.194,-82.5271,45.91,79,70,9.55
319,Palu,ID,2022-02-02 12:04:33,-0.8917,119.8707,76.5,95,99,1.03
320,Ketrzyn,PL,2022-02-02 12:04:33,54.0768,21.3753,31.57,95,100,10.98
321,Tiksi,RU,2022-02-02 12:04:33,71.6872,128.8694,-5.19,100,100,6.71
322,Hami,CN,2022-02-02 12:04:33,42.8,93.45,26.22,28,100,4.18
323,Sao Joao Da Barra,BR,2022-02-02 12:05:34,-21.6403,-41.0511,78.89,92,100,5.23
324,Andrelandia,BR,2022-02-02 12:05:34,-21.7397,-44.3092,69.28,89,100,2.42
325,Hermiston,US,2022-02-02 12:00:55,45.8404,-119.2895,34.54,56,100,3.44
326,Phonhong,LA,2022-02-02 12:05:34,18.5007,102.4166,75.02,79,37,2.68
327,Taos,US,2022-02-02 12:05:35,36.4072,-105.5731,28.98,90,100,1.99
328,Aklavik,CA,2022-02-02 12:05:22,68.2191,-135.0107,-27.17,100,94,5.64
329,Basay,PH,2022-02-02 12:05:35,9.4087,122.64,80.06,74,96,10.94
330,Udachnyy,RU,2022-02-02 12:03:54,66.4167,112.4,-31.5,100,62,1.92
331,Salina Cruz,MX,2022-02-02 12:05:35,16.1667,-95.2,73.74,85,2,6.22
332,Shimoda,JP,2022-02-02 12:05:36,34.6667,138.95,40.1,56,45,20.27
333,Ananas,HT,2022-02-02 12:05:36,19.2466,-71.9557,65.3,93,57,2.55
334,La Macarena,CO,2022-02-02 12:05:36,2.1837,-73.7849,73.63,55,97,2.68
335,Hamada,JP,2022-02-02 12:05:36,34.8833,132.0833,37.99,64,75,9.8
336,San Quintin,MX,2022-02-02 12:05:37,30.4833,-115.95,56.91,65,92,6.42
337,Kardla,EE,2022-02-02 12:05:37,58.9978,22.7492,28.02,79,100,9.89
338,Nefteyugansk,RU,2022-02-02 12:05:37,61.0998,72.6035,7.05,93,87,12.66
339,Washington,US,2022-02-02 12:05:16,47.5001,-120.5015,23.77,81,70,1.79
340,Concepcion,CL,2022-02-02 12:02:48,-36.827,-73.0498,59.43,82,25,1.16
341,Lumeje,AO,2022-02-02 12:05:37,-11.55,20.7833,85.68,43,70,4.0
342,Bure,ET,2022-02-02 12:05:38,10.7,37.0667,75.94,31,52,6.89
343,Kamenka,RU,2022-02-02 12:05:38,51.3223,42.7678,32.76,100,100,9.57
344,Progreso,MX,2022-02-02 12:05:38,21.2833,-89.6667,66.31,92,3,9.69
345,Sisimiut,GL,2022-02-02 12:05:39,66.9395,-53.6735,1.71,78,100,14.76
346,Ariquemes,BR,2022-02-02 12:05:39,-9.9133,-63.0408,73.67,96,100,1.48
347,Kitami,JP,2022-02-02 12:05:39,43.8031,143.8908,24.12,97,98,3.53
348,Marsh Harbour,BS,2022-02-02 12:05:30,26.5412,-77.0636,69.84,58,49,17.36
349,Pevek,RU,2022-02-02 12:05:39,69.7008,170.3133,-7.96,79,29,3.78
350,Tual,ID,2022-02-02 12:05:40,-5.6667,132.75,83.55,68,100,3.74
351,Kisangani,CD,2022-02-02 12:05:40,0.5167,25.2,85.95,43,100,2.57
352,Turbat,PK,2022-02-02 12:01:15,26.0023,63.044,81.36,10,0,26.06
353,Djambala,CG,2022-02-02 12:05:40,-2.5447,14.7533,85.06,52,72,3.56
354,Mount Gambier,AU,2022-02-02 12:05:41,-37.8333,140.7667,57.11,94,100,10.36
355,Yantal,RU,2022-02-02 12:05:41,56.8471,105.2542,-3.23,100,100,2.82
356,Necochea,AR,2022-02-02 12:05:41,-38.5473,-58.7368,71.04,58,100,8.46
357,Tuatapere,NZ,2022-02-02 12:05:41,-46.1333,167.6833,62.82,97,100,9.84
358,Cayenne,GF,2022-02-02 12:05:42,4.9333,-52.3333,80.64,88,100,1.01
359,Erenhot,CN,2022-02-02 12:05:42,43.6475,111.9767,1.72,87,2,6.71
360,Great Yarmouth,GB,2022-02-02 12:02:08,52.6083,1.7305,52.95,86,100,17.09
361,Nguruka,TZ,2022-02-02 12:05:42,-5.1092,31.0419,76.42,70,99,4.52
362,Tezu,IN,2022-02-02 12:05:43,27.9167,96.1667,56.97,69,26,3.91
363,Vilhena,BR,2022-02-02 12:05:43,-12.7406,-60.1458,71.37,91,90,0.6
364,Eyl,SO,2022-02-02 12:05:43,7.9803,49.8164,82.18,57,68,22.06
365,Singkang,MY,2022-02-02 12:05:43,2.1006,102.7994,80.17,74,61,1.88
366,Baruun-Urt,MN,2022-02-02 12:05:44,46.6806,113.2792,-8.18,92,12,4.76
367,Mosquera,CO,2022-02-02 12:05:44,4.7059,-74.2302,50.09,87,40,5.75
368,Nova Venecia,BR,2022-02-02 12:05:44,-18.7106,-40.4006,78.22,85,98,3.2
369,San Sebastian,ES,2022-02-02 12:05:44,43.3128,-1.975,58.69,68,0,1.99
370,Mirabad,AF,2022-02-02 12:05:45,30.4362,61.8383,59.05,30,0,26.24
371,Qasigiannguit,GL,2022-02-02 12:05:33,68.8193,-51.1922,3.45,91,100,6.67
372,Tucupita,VE,2022-02-02 12:06:45,9.0622,-62.051,74.71,86,23,3.83
373,Ancud,CL,2022-02-02 12:06:45,-41.8697,-73.8203,58.42,92,100,1.32
374,General Roca,AR,2022-02-02 12:06:46,-39.0333,-67.5833,75.6,32,19,13.85
375,Rantauprapat,ID,2022-02-02 12:06:46,2.1,99.8333,75.04,95,100,1.39
376,Roblin,CA,2022-02-02 12:06:46,51.23,-101.3565,-28.59,100,95,7.27
377,Den Helder,NL,2022-02-02 12:05:00,52.9599,4.7593,52.02,83,69,8.99
378,Goderich,CA,2022-02-02 12:06:47,43.7501,-81.7165,36.21,100,100,6.62
379,Ishigaki,JP,2022-02-02 12:06:47,24.3448,124.1572,72.09,76,83,16.06
380,Westport,US,2022-02-02 12:06:04,41.1415,-73.3579,34.95,86,100,4.0
381,Tomatlan,MX,2022-02-02 12:06:47,19.9333,-105.25,57.92,61,0,3.53
382,Kulhudhuffushi,MV,2022-02-02 12:06:48,6.6221,73.07,81.79,74,9,9.44
383,Sitrah,BH,2022-02-02 12:06:48,26.1547,50.6206,68.22,70,20,14.0
384,Reynosa,MX,2022-02-02 12:05:48,26.0833,-98.2833,68.99,97,100,12.66
385,Bay Roberts,CA,2022-02-02 12:06:48,47.5999,-53.2648,25.34,76,56,3.0
386,Vawkavysk,BY,2022-02-02 12:06:49,53.1561,24.4513,31.93,100,100,4.92
387,Hofn,IS,2022-02-02 12:06:49,64.2539,-15.2082,26.46,73,40,5.77
388,Palmas Bellas,PA,2022-02-02 12:06:49,9.2319,-80.0867,75.4,76,44,6.71
389,Findlay,US,2022-02-02 12:06:49,41.0442,-83.6499,43.65,65,100,4.61
390,Magway,MM,2022-02-02 12:06:50,20.15,94.9167,76.3,35,17,4.21
391,Karpathos,GR,2022-02-02 12:06:50,35.507,27.2132,62.56,67,40,26.46
392,Bilma,NE,2022-02-02 12:06:50,18.6853,12.9164,72.43,12,0,9.1
393,Makarov,RU,2022-02-02 12:06:50,48.6333,142.8,3.58,86,10,7.85
394,Trelew,AR,2022-02-02 12:06:51,-43.249,-65.3051,72.91,30,97,13.35
395,Porto Novo,BJ,2022-02-02 12:03:24,6.4965,2.6036,94.24,20,15,4.38
396,Batticaloa,LK,2022-02-02 12:06:51,7.7102,81.6924,78.75,69,2,9.71
397,Zaysan,KZ,2022-02-02 12:06:51,47.4667,84.8667,-1.03,98,78,3.18
398,Ledyard,US,2022-02-02 12:06:52,41.4398,-72.0142,34.14,89,75,3.44
399,Hambantota,LK,2022-02-02 12:06:52,6.1241,81.1185,84.54,74,40,6.91
400,Guarapari,BR,2022-02-02 12:06:52,-20.6667,-40.4975,82.29,88,100,3.65
401,Belica,BG,2022-02-02 12:06:53,41.9569,23.5725,27.75,94,100,2.3
402,Daru,PG,2022-02-02 12:06:53,-9.0763,143.2092,74.7,90,100,8.03
403,Luwuk,ID,2022-02-02 12:06:53,-0.9516,122.7875,79.32,73,100,2.8
404,Waddan,LY,2022-02-02 12:06:53,29.1614,16.139,57.33,38,15,23.71
405,Yuanping,CN,2022-02-02 12:06:54,38.7153,112.7575,25.77,25,0,4.43
406,Adrar,MR,2022-02-02 12:06:54,20.5022,-10.0711,81.03,14,76,22.28
407,Muvattupula,IN,2022-02-02 12:06:54,9.9667,76.5833,85.75,57,12,6.64
408,Ozernovskiy,RU,2022-02-02 12:06:54,51.5,156.5167,26.96,79,100,6.04
409,Kumluca,TR,2022-02-02 12:06:55,36.3703,30.2869,60.67,83,100,14.07
410,Trairi,BR,2022-02-02 12:06:55,-3.2778,-39.2689,82.04,72,85,7.85
411,Fernandina Beach,US,2022-02-02 12:03:57,30.6697,-81.4626,57.18,94,100,0.0
412,Nurmijarvi,FI,2022-02-02 12:06:11,60.4641,24.8073,22.3,89,75,3.44
413,Port Moresby,PG,2022-02-02 12:02:42,-9.4431,147.1797,73.02,92,100,17.6
414,Houma,US,2022-02-02 12:06:55,29.5958,-90.7195,64.99,93,83,12.66
415,Port Lincoln,AU,2022-02-02 12:06:56,-34.7333,135.8667,61.47,69,9,16.02
416,Herat,AF,2022-02-02 12:06:56,34.5,62.0,45.73,37,1,18.77
417,Hay River,CA,2022-02-02 12:06:42,60.8156,-115.7999,-23.4,97,31,5.32
418,Puerto Cabezas,NI,2022-02-02 12:06:56,14.0351,-83.3888,72.0,89,0,4.41
419,Vila Franca Do Campo,PT,2022-02-02 12:07:57,37.7167,-25.4333,61.21,72,93,9.93
420,Wick,GB,2022-02-02 12:07:57,58.4333,-3.0833,46.15,93,75,3.44
421,Loikaw,MM,2022-02-02 12:07:57,19.6742,97.2094,61.25,31,2,4.21
422,Verkhnevilyuysk,RU,2022-02-02 12:07:57,63.4453,120.3167,-18.8,97,98,6.98
423,Coihaique,CL,2022-02-02 12:07:58,-45.5752,-72.0662,57.15,51,75,5.75
424,Nikel,RU,2022-02-02 12:07:58,69.4128,30.222,11.98,94,100,3.65
425,Lingyuan,CN,2022-02-02 12:07:58,41.24,119.4011,15.42,50,0,3.87
426,San Cristobal,VE,2022-02-02 12:07:59,7.7669,-72.225,62.78,53,11,1.99
427,Mujiayingzi,CN,2022-02-02 12:07:59,42.1167,118.7833,8.02,69,0,4.38
428,Madisonville,US,2022-02-02 12:07:59,37.3281,-87.4989,45.39,98,100,8.99
429,Great Bend,US,2022-02-02 12:07:59,38.3645,-98.7648,17.73,83,100,19.57
430,Andradina,BR,2022-02-02 12:08:00,-20.8961,-51.3794,69.91,96,100,7.27
431,Port Hawkesbury,CA,2022-02-02 12:06:48,45.6169,-61.3485,14.59,84,48,2.98
432,Alamosa,US,2022-02-02 12:08:00,37.4695,-105.87,20.71,93,100,18.41
433,Baykit,RU,2022-02-02 12:08:00,61.67,96.37,-3.03,100,96,1.25
434,Ouargaye,BF,2022-02-02 12:08:01,11.5033,0.0572,85.23,5,71,10.51
435,Saint-Pierre,RE,2022-02-02 12:08:01,-21.3393,55.4781,83.84,89,100,40.29
436,Jumla,NP,2022-02-02 12:08:01,29.2747,82.1838,40.91,72,29,5.03
437,Andilamena,MG,2022-02-02 12:08:02,-17.0167,48.5833,80.58,48,80,9.1
438,Husavik,IS,2022-02-02 12:08:02,66.0449,-17.3389,17.78,86,58,10.42
439,Gornopravdinsk,RU,2022-02-02 12:08:02,60.05,69.9,23.59,88,99,11.01
440,Palmer,US,2022-02-02 12:08:03,42.1584,-72.3287,29.98,87,100,1.61
441,Wanning,CN,2022-02-02 12:08:03,18.8003,110.3967,67.69,94,62,7.81
442,Mehamn,NO,2022-02-02 12:08:03,71.0357,27.8492,21.38,86,40,6.91
443,Vila,PT,2022-02-02 12:08:04,42.0304,-8.1588,58.69,44,2,0.89
444,Santiago Del Estero,AR,2022-02-02 12:08:04,-27.7951,-64.2615,84.11,31,46,9.98
445,Kasangulu,CD,2022-02-02 12:08:04,-4.5911,15.1708,81.12,71,83,5.86
446,Bitung,ID,2022-02-02 12:08:04,1.4451,125.1824,76.05,83,100,8.37
447,Acarau,BR,2022-02-02 12:08:05,-2.8856,-40.12,81.86,72,94,11.07
448,Feijo,BR,2022-02-02 12:08:05,-8.1642,-70.3536,72.99,97,100,0.34
449,Visnes,NO,2022-02-02 12:08:05,59.3556,5.2242,41.05,60,40,3.44
450,Kamina,CD,2022-02-02 12:08:06,-8.7386,24.9906,74.3,72,100,4.36
451,Tucuma,BR,2022-02-02 12:08:06,-0.1833,-50.05,79.11,85,100,5.01
452,Yar-Sale,RU,2022-02-02 12:08:06,66.8333,70.8333,-11.81,96,84,8.95
453,Strelka,RU,2022-02-02 12:08:07,58.0728,93.0344,5.61,98,97,3.22
454,Visby,SE,2022-02-02 12:08:07,57.6409,18.296,29.05,64,75,11.5
455,Pavilosta,LV,2022-02-02 12:08:07,56.8879,21.1859,30.15,76,91,13.65
456,Nizhnevartovsk,RU,2022-02-02 12:04:20,60.9344,76.5531,10.42,92,100,4.47
457,Nelson Bay,AU,2022-02-02 12:04:14,-32.7167,152.15,69.12,92,100,1.01
458,Ustynivka,UA,2022-02-02 12:08:08,47.9551,32.5367,33.91,100,100,3.27
459,Tessalit,ML,2022-02-02 12:08:08,20.1986,1.0114,74.01,9,9,21.09
460,Fortuna,US,2022-02-02 12:08:09,40.5982,-124.1573,43.99,83,20,10.36
461,Nathdwara,IN,2022-02-02 12:08:09,24.9333,73.8167,83.39,24,0,10.36
462,Bandar,ID,2022-02-02 12:06:11,2.05,99.75,74.64,95,100,1.54
463,Kropotkin,RU,2022-02-02 12:08:09,45.4375,40.5756,41.56,95,100,7.11
464,Brae,GB,2022-02-02 12:08:10,60.3964,-1.353,42.71,74,99,10.83
465,Camalu,MX,2022-02-02 12:09:10,30.85,-116.0667,55.94,64,90,3.6
466,Qaqortoq,GL,2022-02-02 12:09:10,60.7167,-46.0333,3.7,86,3,6.2
467,Geraldton,AU,2022-02-02 12:09:11,-28.7667,114.6,84.61,51,0,5.75
468,Hudson Bay,CA,2022-02-02 12:09:11,52.85,-102.3842,-20.92,92,98,6.62
469,Pak Phanang,TH,2022-02-02 12:09:11,8.3511,100.202,80.53,76,12,9.17
470,Cravo Norte,CO,2022-02-02 12:09:12,6.3017,-70.2041,77.49,52,92,5.48
471,Pemberton,CA,2022-02-02 12:09:12,50.3164,-122.8027,10.67,95,73,0.85
472,Lander,US,2022-02-02 12:09:12,42.833,-108.7307,7.99,83,79,8.41
473,Sidney,AU,2022-02-02 12:06:22,-33.8679,151.2073,67.71,86,100,1.99
474,The Valley,AI,2022-02-02 12:09:12,18.217,-63.0578,79.11,83,40,5.75
475,Emerald,AU,2022-02-02 12:09:13,-23.5333,148.1667,78.94,89,40,12.66
476,Hobyo,SO,2022-02-02 12:09:13,5.3505,48.5268,81.75,64,68,20.83
477,Dingle,PH,2022-02-02 12:09:13,10.9995,122.6711,74.66,91,96,8.32
478,Hope,US,2022-02-02 12:09:14,33.6671,-93.5916,59.07,97,100,5.7
479,Bambous Virieux,MU,2022-02-02 12:09:14,-20.3428,57.7575,80.22,87,100,39.59
480,Ewa Beach,US,2022-02-02 12:09:14,21.3156,-158.0072,73.69,84,0,4.0
481,Nichinan,JP,2022-02-02 12:09:15,31.6,131.3667,42.75,76,100,5.14
482,Bojnice,SK,2022-02-02 12:09:15,48.7851,18.5864,44.98,97,100,8.61
483,Cascais,PT,2022-02-02 12:09:15,38.6979,-9.4215,63.46,49,0,5.01
484,Porterville,US,2022-02-02 12:09:16,36.0652,-119.0168,45.75,87,0,0.0
485,Sherlovaya Gora,RU,2022-02-02 12:09:16,50.5667,116.25,-21.41,97,27,4.94
486,Monrovia,LR,2022-02-02 12:09:16,6.3005,-10.7969,89.37,62,69,5.84
487,Salym,RU,2022-02-02 12:09:17,60.0625,71.4789,21.58,91,95,10.2
488,Luganville,VU,2022-02-02 12:09:17,-15.5333,167.1667,79.68,84,100,2.46
489,Dovers,VC,2022-02-02 12:09:17,12.8833,-61.1833,78.46,75,0,16.69
490,Weinan,CN,2022-02-02 12:05:03,34.5036,109.5089,36.84,49,70,3.47
491,Ulladulla,AU,2022-02-02 12:09:18,-35.35,150.4667,63.88,80,100,12.28
492,El Sobrante,US,2022-02-02 12:09:18,37.9772,-122.2953,55.56,46,0,1.01
493,Banda Aceh,ID,2022-02-02 12:09:19,5.5577,95.3222,80.62,79,44,10.22
494,Taoudenni,ML,2022-02-02 12:07:58,22.6783,-3.9836,77.31,12,23,17.83
495,Mouila,GA,2022-02-02 12:09:19,-1.8685,11.0559,85.26,67,81,4.74
496,Gualeguaychu,AR,2022-02-02 12:09:19,-33.0094,-58.5172,80.85,46,4,10.18
497,Shingu,JP,2022-02-02 12:09:20,33.7333,135.9833,40.91,70,57,5.73
498,Ornskoldsvik,SE,2022-02-02 12:09:20,63.2909,18.7153,14.95,85,20,5.75
499,Taguatinga,BR,2022-02-02 12:09:20,-12.3857,-46.5711,80.4,70,21,1.07
500,Japura,ID,2022-02-02 12:09:20,-0.3167,102.35,76.68,92,59,1.88
501,Itaituba,BR,2022-02-02 12:09:21,-4.2761,-55.9836,76.12,87,96,3.33
502,Hailar,CN,2022-02-02 12:09:21,49.2,119.7,-20.67,100,13,5.26
503,Sosva,RU,2022-02-02 12:09:21,59.1766,61.8558,28.09,90,100,8.19
504,Bandarban,BD,2022-02-02 12:09:21,22.1965,92.2262,65.66,62,5,2.71
505,Chicama,PE,2022-02-02 12:09:22,-7.8447,-79.1469,61.34,76,15,4.92
506,Novita,CO,2022-02-02 12:09:22,4.9551,-76.6053,72.37,97,68,1.43
507,La Peca,PE,2022-02-02 12:09:22,-5.6111,-78.435,67.71,77,67,0.78
508,Praia,CV,2022-02-02 12:09:23,14.9215,-23.5087,86.54,37,3,14.97
509,Nuristan,AF,2022-02-02 12:09:23,35.3,70.8333,16.63,89,100,3.31
510,Kaeo,NZ,2022-02-02 12:10:23,-35.1,173.7833,70.32,90,100,10.71
511,San Carlos De Bariloche,AR,2022-02-02 12:10:23,-41.1456,-71.3082,59.09,70,99,6.71
512,Vadlapudi,IN,2022-02-02 12:10:24,14.3167,79.8,78.58,56,14,10.31
513,Grindavik,IS,2022-02-02 12:10:24,63.8424,-22.4338,30.67,74,75,12.66
514,Orlik,RU,2022-02-02 12:10:24,52.5178,99.825,-12.39,97,42,1.95
515,Pringsewu,ID,2022-02-02 12:10:25,-5.3582,104.9744,74.88,93,98,1.88
516,Vanimo,PG,2022-02-02 12:10:25,-2.6741,141.3028,78.3,84,100,2.06
517,Shihezi,CN,2022-02-02 12:10:25,44.3,86.0333,6.42,98,90,1.63
518,Tabas,IR,2022-02-02 12:10:25,33.5959,56.9244,54.95,31,0,4.09
519,Whitecourt,CA,2022-02-02 12:10:26,54.1502,-115.6855,-12.73,99,18,2.3
520,North Vanlaiphai,IN,2022-02-02 12:10:26,23.1333,93.0667,48.74,55,4,0.51
521,Batemans Bay,AU,2022-02-02 12:10:26,-35.7167,150.1833,66.09,72,100,10.25
522,Lata,PT,2022-02-02 12:10:26,40.1629,-8.3327,67.5,43,1,5.01
523,Bahia Honda,CU,2022-02-02 12:10:27,22.9036,-83.1592,66.54,91,15,10.96
524,Biltine,TD,2022-02-02 12:10:27,14.5333,20.9167,81.57,10,0,8.14
525,Saurimo,AO,2022-02-02 12:10:27,-9.6608,20.3916,81.3,64,79,1.32
526,Moose Factory,CA,2022-02-02 12:10:28,51.2585,-80.6094,3.18,66,75,17.27
527,Muisne,EC,2022-02-02 12:10:28,0.6,-80.0333,75.7,87,86,3.58
528,Moranbah,AU,2022-02-02 12:10:28,-22.0016,148.0466,85.89,54,91,8.95
529,Port Blair,IN,2022-02-02 12:10:29,11.6667,92.75,78.12,71,7,11.7
530,Dawei,MM,2022-02-02 12:10:29,14.0833,98.2,74.35,79,11,5.06
531,Turukhansk,RU,2022-02-02 12:10:29,65.8167,87.9833,8.69,94,100,9.4
532,Karratha,AU,2022-02-02 12:10:29,-20.7377,116.8463,84.04,71,99,13.76
533,Sorland,NO,2022-02-02 12:10:30,67.667,12.6934,28.47,55,100,18.79
534,Levelland,US,2022-02-02 12:10:30,33.5873,-102.378,33.19,62,100,14.54
535,Taganak,PH,2022-02-02 12:10:30,6.0833,118.3,81.64,76,99,11.92
536,Acapetahua,MX,2022-02-02 12:10:31,15.2833,-92.7,69.8,79,24,1.79
537,Machilipatnam,IN,2022-02-02 12:10:31,16.1667,81.1333,84.4,63,6,10.96
538,Denia,ES,2022-02-02 12:10:31,38.8408,0.1057,76.95,52,0,5.01
539,Okha,RU,2022-02-02 12:10:31,53.5739,142.9478,0.34,85,100,24.54
540,Uyuni,BO,2022-02-02 12:10:32,-20.4597,-66.825,46.15,80,89,4.88
541,Roma,US,2022-02-02 12:08:55,43.2128,-75.4557,32.85,86,0,8.05
542,Dezful,IR,2022-02-02 12:10:32,32.3811,48.4058,65.53,29,0,3.74
543,Tazovskiy,RU,2022-02-02 12:10:32,67.4667,78.7,-14.13,99,93,6.42
544,Muli,MV,2022-02-02 12:10:32,2.9167,73.5667,82.81,73,14,11.83
545,Estelle,US,2022-02-02 12:10:33,29.8458,-90.1067,65.05,94,100,8.05
546,Moba,CN,2022-02-02 12:10:33,33.2288,105.0179,28.49,68,96,1.86
547,Awbari,LY,2022-02-02 12:06:36,26.5921,12.7805,56.52,32,2,19.69
548,Olafsvik,IS,2022-02-02 12:10:33,64.8945,-23.7142,32.88,66,100,13.42
549,Thinadhoo,MV,2022-02-02 12:10:34,0.5333,72.9333,83.37,68,22,6.82
550,Tanda,IN,2022-02-02 12:10:34,26.55,82.65,63.01,48,0,2.68
551,Ballina,AU,2022-02-02 12:10:08,-28.8667,153.5667,76.78,98,100,3.44
552,Laramie,US,2022-02-02 12:06:27,41.3114,-105.5911,3.02,78,0,18.41
553,Raahe,FI,2022-02-02 12:11:34,64.6833,24.4833,15.89,91,100,6.26
554,San Jose,US,2022-02-02 12:11:24,37.3394,-121.895,56.08,40,0,4.0
555,Van,TR,2022-02-02 12:11:35,38.4924,43.3831,36.75,56,40,3.44
556,Wad Madani,SD,2022-02-02 12:11:35,14.4012,33.5199,88.39,20,17,5.64
557,Kolobrzeg,PL,2022-02-02 12:11:35,54.1757,15.5834,39.15,86,98,15.1
558,Pisco,PE,2022-02-02 12:10:21,-13.7,-76.2167,68.05,77,99,1.14
559,Kawalu,ID,2022-02-02 12:11:36,-7.3817,108.2082,74.71,92,86,2.86
560,Huarmey,PE,2022-02-02 12:11:36,-10.0681,-78.1522,70.36,83,84,7.2
561,Okhotsk,RU,2022-02-02 12:11:36,59.3833,143.3,4.14,75,100,18.63
562,Dobryatino,RU,2022-02-02 12:11:36,55.5055,41.3195,23.74,92,100,8.5
563,Hof,DE,2022-02-02 12:11:37,50.3167,11.9167,41.45,80,75,12.66
564,Vernon,CA,2022-02-02 12:11:37,50.2581,-119.2691,4.8,93,29,1.99
565,La Ronge,CA,2022-02-02 12:11:37,55.1001,-105.2842,-24.52,92,27,9.71
566,Salinopolis,BR,2022-02-02 12:11:38,-0.6136,-47.3561,79.84,83,100,11.54
